,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS
2093,981.098292,180.0,0.0,1000.0,330.620032
2094,120.220573,1348.08,0.0,12000.0,1196.209266
2095,2598.580674,4767.11,3621.8401630000003,6000.0,3774.6932850000003
2096,164.377503,0.0,470.00055,9500.0,684.398658
2097,634.521032,0.0,1176.86169,1200.0,80.190719
2098,1134.648238,143.12,0.0,1200.0,289.967312
2099,26.325409000000004,266.71,0.0,2000.0,477.592124
2100,1756.0781370000002,0.0,954.822692,6000.0,1083.406473
2101,3214.530319,0.0,15081.6956,11500.0,20500.17323
2102,41.936627,717.92,0.0,13000.0,628.811269
2103,1346.309166,652.13,0.0,6000.0,385.145146
2104,329.388289,72.84,0.0,3000.0,467.67419299999995
2105,2537.892884,0.0,354.34601200000003,3000.0,622.529592
2106,3287.231954,0.0,3190.532048,8500.0,1339.9697
2107,84.067421,852.26,0.0,18500.0,643.541055
2108,1721.232782,0.0,369.25696400000004,1800.0,714.012374
2109,231.995439,2310.21,0.0,3000.0,1871.658725
2110,430.282584,888.85,0.0,3500.0,1134.3563570000001
2111,1956.295501,0.0,211.099323,2100.0,634.7883410000001
2112,916.2006550000001,1827.62,0.0,1200.0,1731.206869
2113,699.586726,796.11,0.0,6000.0,807.6652190000001
2114,4478.312669,2461.9,202.81616699999998,5000.0,1041.8255589999999
2115,740.826233,2055.13,0.0,7500.0,1631.166246
2116,120.98418400000001,1122.17,0.0,6000.0,1138.136359
2117,1477.102808,0.0,960.917825,1800.0,338.01960299999996
2118,1301.8007380000001,0.0,1378.856373,4500.0,1009.40361
2119,1222.164025,0.0,2397.676198,3000.0,385.290048
2120,4059.059276,0.0,4328.327270000001,6500.0,1127.4932210000002
2121,1189.665497,0.0,1454.884966,1500.0,1656.765938
2122,1220.3591509999999,568.3,0.0,3000.0,902.082618
2123,1167.863521,94.7,187.817003,1200.0,350.850434
2124,2508.405988,875.05,0.0,2600.0,1261.11301
2125,208.362536,2252.77,0.0,10000.0,2018.3939510000002
2126,33.528504999999996,477.5,0.0,3000.0,591.867645
2127,478.834962,1060.99,0.0,1300.0,1162.790308
2128,132.73046599999998,739.98,0.0,9500.0,1167.353193
2129,312.636004,3866.29,0.0,7500.0,3688.8908030000002
2130,2235.7298920000003,83.0,481.39493,2500.0,568.3367440000001
2131,7021.942956999999,0.0,3217.3279390000002,7500.0,2955.428583
2132,309.150506,3157.86,0.0,7000.0,3291.320691
2133,273.247883,60.0,0.0,2300.0,111.55990200000001
2134,31.296490999999996,84.0,0.0,1000.0,91.67226
2135,374.55285200000003,279.0,0.0,1400.0,426.26370199999997
2136,146.756706,1664.95,0.0,4000.0,1458.490552
2137,422.72309900000005,344.86,0.0,8500.0,1499.598264
2138,1571.382204,1849.26,0.0,7000.0,1522.895942
2139,2696.774474,0.0,139.395627,3000.0,685.053764
2140,3932.482783,1674.11,0.0,11500.0,1166.117797
2141,349.086448,2569.94,186.415123,5000.0,3362.8771039999997
2143,6460.838793999999,6814.47,0.0,13000.0,1917.817732
2144,139.449391,843.03,0.0,2200.0,1312.375596
2145,1777.440238,78.47,332.13781,8500.0,3799.466293
2146,805.5208240000001,4019.28,0.0,4500.0,3728.7089100000003
2147,713.959917,542.96,268.41092799999996,2500.0,195.490243
2148,1784.4213670000001,0.0,3923.427657,3000.0,2804.403394
2149,1441.679257,0.0,914.794214,6500.0,568.212802
2150,226.03037999999998,435.08,0.0,7500.0,3796.0143590000002
2151,13.036611,197.0,0.0,1000.0,224.83601800000002
2152,4223.867789,2514.74,3444.750251,5500.0,964.935365
2153,5067.576984,714.68,726.955255,5000.0,1649.118645
2154,62.788771,802.1,0.0,13000.0,710.240283
2155,3188.47034,0.0,1673.75234,4500.0,715.12033
2156,2737.420448,0.0,257.147835,3000.0,944.5914970000001
2157,1502.926021,2635.9,0.0,4500.0,951.372467
2158,951.0619320000001,1699.87,0.0,1800.0,2096.1215079999997
2159,10905.05381,431.93,47137.211760000006,19600.0,39048.59762
2160,68.20838,780.0,0.0,3200.0,196.173726
2161,1297.153644,839.14,0.0,6000.0,362.337779
2162,121.02425600000001,1850.23,0.0,14000.0,1826.8823289999998
2163,1003.704494,50.0,457.650652,3500.0,3389.03546
2164,1094.300448,1967.86,0.0,11500.0,1413.122627
2165,1467.162166,1313.26,0.0,11500.0,1129.248446
2166,1649.276603,0.0,253.554601,1800.0,574.233323
2167,2660.420641,0.0,382.27243500000003,5000.0,846.3970039999999
2168,44.204396,504.0,0.0,2500.0,818.64282
2169,379.76795899999996,493.5,0.0,4000.0,3308.04995
2171,1051.215365,0.0,3700.154118,1600.0,3263.474102
2172,447.94181299999997,1907.2,0.0,9500.0,2111.91778
2173,1089.528456,0.0,76.027194,1200.0,371.90295299999997
2174,1432.326731,0.0,3771.1151649999997,5000.0,138.855523
2175,97.000375,552.09,0.0,12000.0,601.430928
2176,5.016768,284.13,0.0,4000.0,274.729879
2177,238.96298399999998,2402.64,0.0,8500.0,2022.1025809999999
2179,4550.3970039999995,548.0,660.523355,5000.0,1158.922139
2180,2005.414367,0.0,510.618121,2100.0,746.145517
2181,2494.774127,250.0,2804.350229,3000.0,864.527484
2182,4623.886447999999,883.94,0.0,6000.0,2790.54214
2183,1945.906455,1650.52,1025.434108,2500.0,1916.0546760000002
2184,2598.802288,0.0,185.90953100000002,3000.0,773.831303
2185,3086.75297,1015.91,0.0,10500.0,938.1312710000001
2186,46.461265000000004,237.99,0.0,4500.0,543.788113
2187,390.55064,1261.99,0.0,3000.0,18.496532000000002
2188,250.060059,2405.97,0.0,10000.0,2105.342196
2189,5570.18253,0.0,2744.808962,6000.0,1748.960475
2190,2113.287399,0.0,3130.155158,3500.0,1927.253932
2191,1205.191816,0.0,1259.175202,2500.0,281.884143
2192,2586.357487,0.0,256.100571,3000.0,658.61387
2193,1543.194492,160.0,2956.595415,3000.0,692.776517
2194,3677.4714340000005,1.0,859.2977880000001,7000.0,944.9922619999999
2195,203.024867,542.94,0.0,4000.0,955.283993
2196,5926.837633,0.0,9596.316702,13000.0,1599.7927949999998
2197,1479.020821,958.73,0.0,1500.0,1187.648889
2198,532.805392,59.4,2734.176725,10000.0,1502.934235
2199,36.023577,273.8,0.0,5500.0,174.52575
2200,3084.618021,0.0,2506.67355,4000.0,1003.664133
2201,52.575297,282.62,0.0,6000.0,388.872739
2202,1166.500558,73.8,595.036388,2000.0,514.586639
2203,1781.7397230000001,2289.92,0.0,10500.0,2065.553347
2204,2882.954391,3591.81,554.07167,10450.0,8438.775135
2205,4068.1626990000004,3387.47,0.0,8500.0,1312.481879
2206,5432.113514,793.1,6245.023709,10000.0,1261.909483
2207,24.463673999999997,254.37,0.0,4000.0,206.073166
2208,202.996947,2338.83,1959.5530780000001,7500.0,6545.07776
2209,28.924276000000003,324.6,0.0,3000.0,320.218246
2210,7764.210895,90.0,4032.071583,11150.0,1566.916181
2211,1219.914858,0.0,442.37252699999993,1500.0,540.400104
2212,9226.107838,2217.94,3533.1467049999997,10500.0,3075.113742
2213,689.6976440000001,22.68,0.0,11500.0,906.092735
2214,4158.137668,8.4,0.0,7500.0,1001.1754099999999
2215,5995.793488,0.0,3454.101774,6500.0,1868.4754260000002
2216,131.260514,1109.91,0.0,9500.0,2137.485075
2217,288.978275,2555.91,0.0,5000.0,12020.18009
2218,331.686553,2289.42,0.0,9500.0,2184.371316
2219,1504.334228,565.0,0.0,2200.0,2511.315474
2220,1928.971964,2061.55,0.0,8500.0,2200.93868
2221,391.385478,0.0,0.0,4000.0,192.787345
2222,684.6585110000001,184.68,0.0,2900.0,2837.204108
2224,1685.0207309999998,0.0,243.61411,1800.0,559.5565190000001
2225,313.87913,2746.84,0.0,2500.0,2562.579256
2226,619.974954,1219.39,4473.3497,2000.0,4115.217914
2227,1380.7285650000001,0.0,126.63711599999999,1500.0,279.782836
2228,40.343354,318.79,0.0,6000.0,603.896667
2229,147.838347,0.0,68.919596,600.0,50.406698
2230,69.141919,872.94,0.0,10000.0,721.050386
2231,0.672519,388.54,0.0,12000.0,377.97409700000003
2232,4677.0212950000005,1798.66,1569.577102,9000.0,1156.783897
2233,33.319379999999995,279.56,0.0,3000.0,347.911693
2234,1748.3103829999998,0.0,157.152652,2000.0,538.4434349999999
2235,931.674532,2417.91,3508.775536,8000.0,3468.393326
2236,1475.871356,826.77,0.0,1500.0,1182.627097
2237,992.424289,0.0,45.026228,1000.0,161.40098700000001
2238,105.64296599999999,916.46,0.0,10500.0,2243.559789
2239,1156.813935,251.38,506.605228,7500.0,2853.2764469999997
2240,3797.9957259999996,0.0,17278.53864,12000.0,15884.69746
2241,107.452196,1196.35,0.0,5500.0,1597.772035
2242,4181.216990999999,1443.33,0.0,6000.0,1027.149996
2243,162.94835,400.0,0.0,4000.0,137.20573000000002
2244,2382.328208,899.58,450.25273200000004,2500.0,850.1868509999999
2245,55.70705600000001,1224.99,0.0,7500.0,1130.359054
2246,902.491328,0.0,3936.3546159999996,1800.0,3633.579097
2247,1599.306976,112.57,70.56407800000001,1800.0,595.55337
2248,970.322769,0.0,2034.6948300000001,2000.0,1373.649725
2249,5815.890915999999,1245.33,2697.454999,7000.0,1287.745322
2250,1738.3771149999998,140.2,0.0,6500.0,432.72779
2251,21.311946,3618.19,0.0,15000.0,3570.597218
2252,462.916347,270.97,0.0,10000.0,1293.523382
2253,1281.276331,792.14,0.0,1500.0,397.388693
2254,632.807858,453.91,927.939586,6000.0,350.387978
2255,2463.60548,654.0,0.0,2400.0,1149.7330359999999
2256,1236.635476,540.0,0.0,4000.0,2136.389192
2257,1563.48528,1910.13,0.0,13000.0,5142.624134000001
2258,6877.284986,687.97,3406.9093399999997,7500.0,2358.946309
2259,598.423093,5835.57,0.0,9000.0,6083.426724
2260,955.4159619999999,1060.0,0.0,2100.0,189.106448
2261,847.191896,11507.4,0.0,10500.0,10414.466999999999
2262,44.174721000000005,290.0,0.0,6000.0,326.635918
2263,7820.331303,80.0,1147.891529,15000.0,1963.299182
2264,937.276757,45.65,19.995297,1000.0,335.809644
2265,776.255666,6842.23,0.0,3500.0,5588.683151
2266,815.8321950000001,211.22,3214.78962,3500.0,1664.863771
2267,4939.64603,470.54,8753.243163,10000.0,11721.86573
2268,1053.59473,1450.0,0.0,1500.0,397.09051600000004
2269,1877.424948,170.07,0.0,6000.0,248.81801000000002
2270,8.928211,105.78,0.0,3500.0,199.171196
2271,2139.919711,330.89,2649.967098,6000.0,703.0055160000001
2272,137.909416,897.42,0.0,7000.0,965.1825970000001
2273,1301.549278,0.0,72.681585,1500.0,317.21162200000003
2274,287.140554,316.78,0.0,4500.0,1308.806298
2275,26.621290999999996,426.83,0.0,6000.0,195.49084299999998
2276,6887.915143000001,4340.42,7028.901031,11500.0,16616.23528
2277,740.382347,1672.35,310.806852,5500.0,1437.155317
2278,2719.526277,448.07,3474.764847,3000.0,3537.6934409999994
2279,9.75539,219.37,0.0,6000.0,216.850592
2280,1689.319684,724.83,0.0,1500.0,1462.037592
2281,62.053779000000006,29.6,838.60032,6000.0,1576.039085
2282,1417.4744560000001,144.49,0.0,1500.0,348.50421
2283,1613.321542,252.0,0.0,1800.0,833.5157059999999
2284,392.19400299999995,788.14,0.0,9000.0,1041.707049
2285,936.041324,1141.24,0.0,1200.0,1225.983876
2286,527.761784,2702.57,0.0,3000.0,1942.1403149999999
2287,1283.402142,1286.34,0.0,2100.0,1470.711716
2288,5355.922522999999,2469.28,5839.680075,8000.0,1226.8574820000001
2289,15.236618,161.5,0.0,3000.0,912.737392
2290,153.00313500000001,96.2,0.0,9000.0,326.168469
2291,248.20061299999998,2329.12,0.0,5500.0,812.097275
2292,1466.91925,0.0,37.691257,1500.0,323.642185
2293,1777.0561050000001,1083.12,0.0,4000.0,383.231247
2294,475.171266,1155.4,0.0,2000.0,1264.974166
2295,1117.683394,45.65,0.0,1200.0,287.581425
2296,6891.424677,4399.07,1838.0937969999998,11150.0,1834.501318
2297,14.68344,67.44,0.0,4000.0,82.000743
2298,1475.9730630000001,181.63,2252.747969,1800.0,2588.459613
2299,986.583117,0.0,1350.155793,1500.0,276.229102
2300,955.4141199999999,0.0,1145.252721,1200.0,1402.659723
2301,447.80800199999993,1593.29,0.0,7000.0,1660.750541
2302,3304.423662,0.0,1270.287892,7000.0,1026.076088
2303,1135.6291390000001,398.64,0.0,1500.0,364.300862
2304,933.1507220000001,0.0,1374.764359,1500.0,360.72941099999997
2305,1055.369866,0.0,3776.6448219999997,6000.0,2924.470714
2306,5897.491822999999,0.0,3318.487381,7500.0,1417.9702439999999
2308,21.377710999999998,312.1,0.0,2000.0,497.127166
2309,4920.036231,1562.43,0.0,13000.0,1851.9969079999998
2310,4071.7921659999997,1721.66,0.0,10000.0,1065.8949380000001
2311,1138.534442,8665.38,0.0,9500.0,8216.880804999999
2312,1158.6762099999999,1036.68,1789.7791329999998,1700.0,2790.066228
2313,2093.8446559999998,0.0,1307.898095,3000.0,470.841807
2314,299.464702,1439.49,0.0,6000.0,1323.74446
2315,21.928045,190.45,49.196465,8500.0,155.609598
2316,657.2233349999999,1151.91,442.688396,1000.0,632.225833
2317,74.34204,724.52,0.0,4000.0,529.362717
2318,2664.7004239999997,715.51,494.573662,3500.0,918.0030320000001
2319,900.482738,0.0,77.012362,1000.0,197.631228
2320,1146.202492,0.0,58.697368999999995,1200.0,290.331406
2321,9.72453,158.34,0.0,6000.0,182.175514
2322,3037.608728,173.48,382.582455,3000.0,869.253948
2323,25.184241,0.0,519.538738,6000.0,2161.5308370000002
2324,1100.941072,117.32,5573.767921,1500.0,4017.742718
2325,64.078171,1049.0,0.0,5000.0,1072.021707
2326,1.059425,23.91,0.0,15500.0,31.845894
2327,1095.041551,1132.36,0.0,2500.0,410.973222
2328,234.70048599999998,82.0,0.0,4200.0,350.773984
2329,7156.345546,0.0,2506.083985,18000.0,3447.7334549999996
2330,1435.703308,664.61,945.736707,7500.0,453.69220599999994
2331,325.024091,2251.62,141.021854,9500.0,2258.1657
2332,4395.237251,2514.3,0.0,5000.0,2095.014385
2333,25.379719,179.0,0.0,4000.0,308.793382
2334,400.69973,3108.01,0.0,10500.0,3166.91554
2335,3044.269636,93.31,789.6971440000001,3500.0,670.7199889999999
2336,435.905875,2877.09,204.935422,3500.0,2975.275558
2337,5257.8073079999995,2331.68,10291.125740000001,17500.0,2543.033209
2338,3860.238072,11.41,0.0,10000.0,7280.584479000001
2339,1514.750841,3873.5,2306.919698,8500.0,3729.948989
2340,6509.3346520000005,538.51,7232.069823000001,12000.0,1355.948713
2341,3338.863375,775.0,0.0,8500.0,920.7482890000001
2342,3281.958491,398.08,6694.105562,8000.0,8092.781701000001
2343,5932.367808,0.0,4253.311089,6000.0,2657.196453
2344,994.367302,0.0,4058.539188,10000.0,168.100048
2345,5925.120611,1763.89,0.0,6500.0,2557.841292
2346,162.54754,405.61,0.0,2200.0,612.6747379999999
2347,1070.486185,818.64,0.0,1000.0,976.831849
2348,4059.211725,0.0,4524.312762,5000.0,3246.575307
2349,8356.277203,983.24,2329.181013,14000.0,3468.13596
2350,929.1150759999999,611.71,0.0,1200.0,1019.5276449999999
2351,2159.3709329999997,627.23,1055.5586460000002,2500.0,1030.373212
2352,4523.499003,0.0,966.297398,9500.0,1348.018275
2353,753.703481,0.0,899.346012,1200.0,1065.666403
2354,3778.609797,878.29,0.0,8500.0,883.744982
2355,947.457151,1787.83,458.96166100000005,4000.0,574.055852
2356,606.3232820000001,299.9,0.0,4200.0,502.64224
2357,73.379518,875.38,0.0,6500.0,688.546903
2358,516.49276,380.0,1004.279993,1200.0,415.924157
2359,906.107168,2354.06,0.0,4000.0,2230.320729
2360,2220.0637890000003,2530.12,157.109678,2500.0,3275.790625
2361,15532.339719999998,1168.75,3183.037625,16500.0,3906.738592
2362,205.123752,2066.08,0.0,7500.0,2597.718416
2363,788.2573160000001,9113.78,0.0,12000.0,7035.994095
2364,1073.370435,824.77,1214.495468,1800.0,534.728641
2365,1381.753281,0.0,648.228793,2400.0,3112.377295
2366,405.162601,0.0,4679.3124020000005,17000.0,8946.495566
2367,372.924756,462.7,0.0,1800.0,1193.383862
2368,55.68148299999999,462.99,0.0,13500.0,519.3071610000001
2369,2092.855291,1624.05,0.0,8500.0,3794.7964479999996
2370,556.9128860000001,0.0,972.2236849999999,4000.0,1968.0651710000002
2371,6.121105,233.9,0.0,10500.0,33.010201
2372,19.112841,504.2,0.0,1000.0,476.37001799999996
2373,7803.470739,7184.73,0.0,11500.0,2250.502094
2374,5274.508500999999,324.96,1392.925291,5500.0,938.0732830000001
2375,1887.0613489999998,0.0,93.43710899999999,2000.0,411.517239
2376,152.227891,946.0,0.0,6500.0,804.2559160000001
2377,1193.3515730000001,0.0,1433.85482,1500.0,164.003621
2378,2544.036536,0.0,107.710567,7000.0,1064.575065
2379,63.064197,1176.93,0.0,7500.0,1319.009967
2380,3.2904199999999997,225.6,0.0,4000.0,268.500244
2381,182.959331,847.88,0.0,5000.0,757.48839
2382,5082.971064,1893.89,970.7087960000001,9500.0,1607.021526
2383,2817.4034739999997,1878.54,1154.965664,3500.0,3185.017063
2384,320.35306,2542.61,0.0,7500.0,3158.530331
2385,2801.239086,0.0,7216.489768,10000.0,696.538922
2386,126.289657,366.68,175.284005,3000.0,679.431948
2387,7985.6218260000005,123.24,7949.596045,14500.0,9438.180272
2388,1084.131331,803.22,901.628291,1000.0,866.009167
2389,5520.201751,0.0,6218.171457,7000.0,5878.42845
2390,109.59438899999999,177.0,0.0,1950.0,170.47103
2391,2416.771489,4201.13,3306.574157,5500.0,6091.906636
2392,5701.848812,1126.68,1831.160025,7000.0,1382.1792619999999
2393,2866.054641,0.0,236.955668,3000.0,714.738754
2394,1352.301367,263.04,1460.777849,2300.0,4228.186416
2395,495.069704,2610.3,0.0,8500.0,2217.869091
2396,1299.93337,0.0,916.37094,2400.0,303.052882
2397,3020.9006670000003,0.0,3417.2274549999997,4000.0,1171.807751
2398,608.752081,5446.88,0.0,9500.0,5623.305898
2399,4587.892398,140.6,953.9340179999999,5500.0,1151.202909
2400,4005.3449259999998,9134.26,0.0,10500.0,3579.298838
2401,534.75165,3044.6,684.269093,3000.0,8987.534163
2402,34.387537,153.18,0.0,2500.0,99.085409
2403,11964.83264,1175.35,2271.555171,14000.0,2949.673416
2404,1553.505165,522.0,0.0,1000.0,472.58091900000005
2405,10.106017,1160.66,0.0,1500.0,1152.518504
2406,397.003171,3042.08,0.0,8500.0,2764.893686
2407,611.561026,765.0,0.0,2000.0,204.464151
2408,4840.545574,1595.93,4359.32575,6000.0,905.8448460000001
2410,1176.9920849999999,890.0,0.0,3000.0,640.607666
2411,47.107274,2226.06,0.0,8500.0,2507.587709
2412,289.529643,110.0,1134.891542,1200.0,697.009124
2413,2689.040221,0.0,2928.671045,9000.0,854.4317609999999
2414,14.871714,62.7,0.0,3000.0,125.78036100000001
2415,35.360896999999994,587.34,0.0,11500.0,549.0368940000001
2416,1902.6659379999999,4666.51,4120.44084,7500.0,6153.484827
2417,17.026818,453.24,0.0,2000.0,435.997908
2418,229.540732,694.91,0.0,7500.0,1016.0904230000001
2419,186.706199,868.0,0.0,4000.0,618.9642150000001
2420,1264.152747,2358.28,144.017573,2500.0,1175.753031
2421,160.15008,1639.97,0.0,7000.0,1579.491353
2422,12856.15251,775.42,7362.379262,14000.0,2885.335197
2423,3034.686119,0.0,370.098258,3000.0,91.692752
2424,2537.257188,0.0,557.526465,2750.0,933.01991
2425,2376.483239,858.5,356.57005699999996,7000.0,748.290167
2426,3625.207579,0.0,1274.199991,6000.0,1009.2871050000001
2427,3904.008546,600.0,1433.189324,4700.0,1154.910275
2428,59.263479000000004,300.68,0.0,5000.0,3142.651675
2429,1114.5632699999999,0.0,298.65912599999996,6000.0,3842.787673
2430,1128.7176359999999,55.69,56.453676,1200.0,266.28641899999997
2431,451.905949,4468.71,0.0,4000.0,4009.961094
2432,6074.986862,1000.0,4360.872498,14000.0,1365.3248820000001
2433,3490.1867409999995,816.0,0.0,11500.0,947.039165
2434,1368.99507,521.31,0.0,3000.0,616.0959650000001
2435,60.52124,469.0,0.0,1000.0,541.3590820000001
2436,1961.3224149999999,476.16,0.0,2000.0,791.091826
2437,4153.477506,561.25,1222.725542,8000.0,1854.156679
2438,22.523964000000003,346.3,0.0,1800.0,340.376582
2439,7593.590618000001,0.0,3843.962731,8000.0,1534.809766
2440,46.054435999999995,812.97,0.0,6000.0,1314.537349
2441,8771.507851,1082.98,4504.545269,18500.0,1964.1955879999998
2442,3008.66367,1137.62,3116.44095,6200.0,536.091856
2443,215.213174,2326.52,0.0,3500.0,2374.80576
2444,96.155647,1070.73,0.0,10000.0,1229.025203
2445,1101.6567539999999,1398.21,0.0,7000.0,257.24454
2446,4779.786334,1470.24,4962.936839,7000.0,4760.677367
2447,765.880394,0.0,1966.8124129999999,8500.0,2953.858729
2448,4705.294706000001,0.0,9894.067335,9000.0,8778.87795
2449,2008.461205,0.0,2436.1074289999997,2900.0,3092.937061
2450,2856.16815,29.5,103.141056,3000.0,508.056466
2451,198.12511999999998,0.0,973.656086,1200.0,253.475631
2452,27.851353999999997,262.71,0.0,4000.0,404.57232200000004
2453,1487.6575070000001,4115.98,0.0,5000.0,3922.3946840000003
2454,10915.55075,0.0,23130.82106,15000.0,18341.95467
2455,107.944741,118.16,472.81828600000006,2500.0,192.781455
2456,117.77768799999998,853.3,0.0,2000.0,851.9216720000001
2457,862.481024,2267.38,282.991201,4500.0,3644.186477
2458,7.153511999999999,104.95,0.0,1500.0,271.567821
2459,48.242289,470.69,0.0,18000.0,746.951133
2460,490.36878499999995,932.03,987.069944,5500.0,3170.370677
2461,1848.248809,307.12,0.0,8500.0,3421.846931
2462,1417.979193,0.0,97.106059,1500.0,201.425194
2463,510.504804,57.0,10239.088590000001,12500.0,15043.66508
2464,339.294514,2601.6,0.0,1800.0,2582.18354
2465,5151.912071,0.0,2873.077058,7000.0,1362.424363
2466,1203.4645560000001,440.0,1472.061257,3000.0,584.787421
2467,6437.92423,716.76,2365.445125,7000.0,1364.331914
2468,407.17771400000004,4236.36,0.0,18500.0,3746.6748030000003
2469,3929.705042,935.71,5093.44832,6000.0,6409.769007
2470,6909.058266,473.51,1031.5839429999999,7500.0,1593.8970630000001
2471,1054.905969,885.44,0.0,1000.0,1057.25415
2472,3664.2825880000005,493.34,0.0,9500.0,1050.91005
2473,6443.077147,2155.13,1650.039631,7500.0,9689.602075
2474,4570.04875,888.98,1825.929322,6000.0,1179.34586
2475,3573.583803,2513.46,6181.23369,9000.0,4776.370808
2476,96.699394,1475.23,0.0,4000.0,1595.0233150000001
2477,4968.771623,3441.3,0.0,11500.0,1385.717858
2478,1031.936983,2308.0,0.0,3000.0,245.91469700000002
2479,3.8470419999999996,182.08,0.0,1500.0,191.06706100000002
2480,166.258538,1377.31,133.878836,16000.0,1770.0524260000002
2481,1589.4492710000002,255.75,0.0,3500.0,599.0444209999999
2482,2305.313527,255.7,14.222216,6500.0,620.4377139999999
2483,818.310935,1071.8,752.2921809999999,2500.0,4763.0803909999995
2484,102.751154,1063.69,0.0,7000.0,1928.089519
2485,11416.647359999999,1347.7,0.0,15500.0,2704.076105
2486,2008.0049760000002,75.5,0.0,5000.0,485.389275
2487,5880.2186710000005,0.0,10590.41113,11500.0,1828.2391710000002
2488,5354.109275,0.0,2660.070252,7000.0,1408.4378179999999
2489,3207.605367,0.0,3766.7883,9000.0,750.543668
2490,4319.531807,0.0,9085.908764,7500.0,10339.93845
2491,1343.165153,291.62,1461.717523,1500.0,276.342352
2492,705.645246,1325.21,0.0,3000.0,860.2654460000001
2493,112.01046000000001,229.0,0.0,150.0,119.62682
2494,1978.0410969999998,0.0,1922.461395,5500.0,1481.136548
2495,468.769607,585.68,856.77615,4500.0,1368.204953
2496,15.531077,0.0,1630.319983,2000.0,1898.347582
2497,1003.058842,1627.0,0.0,1200.0,1897.171179
2498,220.93862599999997,2310.61,0.0,18000.0,2588.893066
2499,5236.290986,1780.79,657.93913,17000.0,1230.8064880000002
2500,505.333425,5176.62,0.0,8500.0,4971.981428
2501,17.896575,265.97,0.0,1000.0,224.52867799999999
2502,5550.171932,1026.26,256.963408,11000.0,1322.74282
2503,236.50775299999998,2692.65,0.0,1500.0,2375.560677
2504,1132.282217,0.0,68.520455,1200.0,281.613657
2505,247.85718799999998,0.0,872.983058,1200.0,253.66370600000002
2506,3312.222433,3729.7,0.0,8000.0,4974.329761999999
2507,1373.252757,0.0,79.435812,1500.0,303.776791
2508,71.542751,561.38,0.0,1500.0,482.868194
2511,774.645244,190.54,2467.204866,1200.0,2365.524893
2512,727.467671,420.88,429.48125300000004,4500.0,1190.41941
2513,1115.208504,30.0,1484.671104,1500.0,1839.9087190000002
2514,366.441008,0.0,2838.7531089999998,3000.0,4634.133777
2515,3891.346976,3629.8,2538.5616440000003,7500.0,8259.411897
2516,7442.599092,1080.0,3968.6840469999997,8500.0,4365.058558
2517,752.485849,0.0,1075.239192,1200.0,1321.7983470000001
2518,537.491488,1672.99,0.0,1600.0,1306.526458
2519,1890.946618,0.0,4561.090005,2500.0,4847.513095
2520,11.269672,248.31,0.0,9500.0,36.844388
2521,50.006512,701.25,0.0,3500.0,1834.431851
2522,5115.7128490000005,4378.8,0.0,10000.0,2241.2469109999997
2523,984.7242349999999,10243.48,0.0,7500.0,11112.38396
2524,952.379745,481.75,0.0,1200.0,449.280028
2525,160.681189,993.5,0.0,6500.0,980.963861
2526,3461.183622,200.0,108.40805900000001,3500.0,1322.74089
2527,232.638142,3161.02,0.0,7000.0,2608.402427
2528,126.134681,1197.12,0.0,9000.0,936.3264939999999
2529,1958.6498390000002,1759.46,3240.789709,7000.0,226.879675
2530,24.099873000000002,294.0,0.0,5000.0,303.409519
2531,4424.767314,0.0,7013.528326000001,7000.0,864.1411
2532,2297.7089739999997,0.0,797.536774,3000.0,893.62955
2533,1667.269812,86.69,715.7473190000001,5500.0,313.750208
2534,74.254958,952.16,0.0,7000.0,913.3028730000001
2535,9.526311999999999,92.02,0.0,1600.0,100.915736
2536,95.853493,796.9,0.0,1950.0,1475.770687
2537,772.206384,1319.19,1581.0264550000002,1200.0,2853.125011
2538,533.1633780000001,0.0,930.378581,1800.0,1753.60425
2539,66.65711999999999,585.87,0.0,10000.0,570.478919
2540,918.4018970000001,0.0,3176.804663,3500.0,4404.853578
2541,1630.676858,0.0,275.166058,1950.0,558.164261
2542,2384.257016,0.0,99.110887,2500.0,564.37975
2543,25.706551,133.86,0.0,9500.0,148.214416
2544,956.303408,1451.5,0.0,1200.0,210.435488
2545,40.627614,528.08,0.0,2000.0,384.32291299999997
2546,5010.8797030000005,0.0,2181.390333,7000.0,1327.690018
2547,1822.2592350000002,0.0,1672.6535509999999,2500.0,589.389711
2548,4936.9133409999995,407.81,2790.468488,5000.0,2189.546633
2549,93.964086,815.34,0.0,2500.0,361.786239
2550,512.946312,4391.87,422.496562,16500.0,4962.461845000001
2551,680.889818,2445.24,0.0,3400.0,2082.619124
2552,2177.338711,0.0,430.53407300000003,2500.0,943.9095550000001
2553,1055.833418,351.54,0.0,3000.0,585.022975
2554,153.94931100000002,0.0,3988.242395,11500.0,2699.969008
2555,5906.184924,141.8,1651.286918,10000.0,933.969974
2556,1061.394006,0.0,320.869981,8500.0,273.383468
2558,126.018616,1218.24,0.0,5000.0,1040.6406470000002
2559,462.59821500000004,1319.26,0.0,3500.0,98.01831800000001
2560,195.575108,2984.34,0.0,14500.0,1885.940209
2561,4759.70237,614.01,6791.261503,7500.0,7324.826511
2562,1581.742203,0.0,335.348071,1800.0,463.88804000000005
2563,1026.201421,0.0,244.88818999999998,1200.0,440.519737
2564,1585.806548,0.0,274.3843,2000.0,566.302426
